,date,start_time,team1,team2,team1_score,team2_score,first_half_score
844,2020-04-08,03:00,Starogard,D. Gornicza,,,
845,2020-04-08,03:00,Asseco Gdynia,Wilki Morskie,,,
846,2020-04-08,21:45,CB Ourense,Melilla,,,
847,2020-04-08,21:30,Riders,Bristol Flyers,,,
848,2020-04-08,21:30,Lions,Man Giants,,,
849,2020-04-08,13:05,Akita NH,Chiba Jets,,,
850,2020-04-08,13:05,Toyota Alvark,Levanga,,,
851,2020-04-08,13:05,Kyoto Hannaryz,Dolphins,,,
852,2020-04-08,13:05,NeoPhoenix,Toyama Grouses,,,
853,2020-04-08,13:05,Niigata Abirex,Brave Thunders,,,
854,2020-04-08,13:05,Osaka Evessa,Shiga L-Stars,,,
855,2020-04-08,13:05,SeaHorses,Yokohama BC,,,
856,2020-04-08,13:25,Tochigi Brex,Sun Rockers,,,
857,2020-04-08,13:35,Ryukyu,Shimane SM,,,
858,2020-04-08,02:00,Obras,Regatas,,,
859,2020-04-08,03:00,Hispano,Corrientes,,,
860,2020-04-08,03:30,Libertad,Platense,,,
861,2020-04-08,03:00,Brno,Kolin,,,
862,2020-04-08,20:00,Kralovsti Soko,Ostrava,,,
863,2020-04-08,19:00,Pardubice,Turi Svitavy,,,
864,2020-04-08,19:00,Decin,USK Praha,,,
865,2020-04-08,19:00,Usti nad Labem,Olomoucko,,,
866,2020-04-08,19:00,CEZ Nymburk,Opava,,,
867,2020-04-07,03:00,FC Bayern München,Riesen,,,
868,2020-04-07,19:00,Zielona Gora,BC Kalev Cramo,,,
869,2020-04-07,03:00,S'weyersheim,Evreux,,,
870,2020-04-07,03:00,Blois 41,Saint Chamond,,,
871,2020-04-07,03:00,Antibes,Lille BC,,,
872,2020-04-07,03:00,Fos Provence,Poitiers,,,
873,2020-04-07,03:00,Gries,Quimper,,,
874,2020-04-07,03:00,Nancy Basket,Hermine,,,
875,2020-04-07,03:00,Paris,Denain Voltair,,,
876,2020-04-07,03:00,Saint Quentin,Rouen Basket,,,
877,2020-04-07,03:00,Vichy Clermont,Aix Maurienne,,,
878,2020-04-07,03:00,I. Atletico Central Cordoba,Comunicaciones,,,
879,2020-04-07,04:00,Olimpico,Almagro,,,
880,2020-04-06,20:00,Pınar Karşıyaka Spor Kulübü,TOFAŞ Spor Kulübü,,,
881,2020-04-06,00:00,Indiana,Washington,,,
882,2020-04-06,00:00,New York,Miami,,,
883,2020-04-06,01:00,Brooklyn,Dallas,,,
884,2020-04-06,01:00,Denver,Utah,,,
885,2020-04-06,01:00,Phoenix,Chicago,,,
886,2020-04-06,02:00,Houston,Toronto,,,
887,2020-04-06,02:00,Minnesota,Detroit,,,
888,2020-04-06,02:00,San Antonio,New Orleans,,,
889,2020-04-06,04:00,Portland,Memphis,,,
890,2020-04-06,04:00,Sacramento,Cleveland,,,
891,2020-04-06,04:30,LA Lakers,Oklahoma,,,
892,2020-04-06,19:30,PBK CSKA Moskva,BC Enisey Krasnoyarsk,,,
893,2020-04-06,20:00,BC Khimki,BK Zenit Saint Petersburg,,,
894,2020-04-06,01:30,Esgrima,Regatas,,,
895,2020-04-06,02:00,Almagro,Quimsa,,,
896,2020-04-06,02:00,Obras,Corrientes,,,
