,date,start_time,team1,team2,team1_score,team2_score,first_half_score
370,2021-06-12,19:00,Poland,Meksika,80,75,İY 37-43
371,2021-06-12,21:30,Russia,Tunus,69,42,İY 33-18
372,2021-06-12,18:00,AS Monaco,Boulazac,76,69,İY 40-38
373,2021-06-12,19:00,Le Mans,Nanterre,95,86,İY 40-43
374,2021-06-12,19:00,Le Portel,Limoges Cercle Saint-Pierre,70,64,İY 30-41
375,2021-06-12,19:00,Levallois,Chorale Roanne,75,69,İY 36-28
376,2021-06-12,19:00,Chalons-Reims,SIG Basket Strasbourg,72,79,İY 43-31
377,2021-06-12,20:00,Élan Sportif Chalonnais,Dijon,81,90,İY 35-46
378,2021-06-12,20:00,Pau Orthez,Cholet Basket,73,62,İY 42-24
379,2021-06-12,16:00,FC Bayern München,ALBA Berlin,69,81,İY 37-37
380,2021-06-12,17:00,Belçika K,Yunanistan K,,,
381,2021-06-12,21:30,İspanya K,İtalya K,,,
382,2021-06-12,10:30,I.Hawks,Perth Wildcats,71,79,İY 31-28
383,2021-06-12,13:00,Suriye,S. Arabistan,77,79,İY 34-39
384,2021-06-12,16:00,Katar,İran,46,84,İY 23-41
385,2021-06-12,19:00,Palestine,Ürdün,77,88,İY 33-42
386,2021-06-12,01:10,Brezilya (K),El Salvador(K),118,43,İY 55-18
387,2021-06-12,04:10,Porto Riko (K),Venezuela (K),88,50,İY 52-23
388,2021-06-12,19:10,Kanada (K),Virgin Adaları,101,41,İY 48-13
389,2021-06-12,22:10,Kolombiya (K),Brezilya (K),56,79,İY 28-27
390,2021-06-12,21:15,Hapoel Elyon,Hapoel Holon,78,63,İY 32-35
391,2021-06-12,03:00,Dream (K),Storm (K),75,86,İY 35-45
392,2021-06-12,05:00,Mercury (K),Wings (K),59,77,İY 33-40
393,2021-06-12,20:00,Fever (K),Sky (K),79,83,İY 49-56
394,2021-06-12,20:00,CB Granada,Breogan,67,53,İY 40-29
395,2021-06-12,10:30,Payroll,O. Nuggets,103,73,İY 56-40
396,2021-06-12,10:30,Auckland Huskies,Franklin Bulls,70,78,İY 38-45
397,2021-06-12,00:00,Ramos Mejia LTC,CA Estudiantil Porteño,66,64,İY 32-37
398,2021-06-12,00:30,Nicolás Avellaneda de Santiago del Estero,El Tribuno de Salta,68,83,İY 31-33
399,2021-06-12,00:00,Progreso,Lanus,83,65,İY 42-30
400,2021-06-12,22:00,Sao Jose (K),Pro-Esporte (K,56,55,İY 27-24
401,2021-06-12,22:00,FR/Semelp Pindamonhangaba,Apage Bask / Guarulhos,62,87,İY 25-37
402,2021-06-12,21:00,Corinthians,XI de Agosto / AABT / Tatuí,92,66,İY 52-25
403,2021-06-12,20:00,San Severo,Stella Azzurra,102,92,İY 52-54
404,2021-06-12,13:30,Leonis Roma,Derthona,69,70,İY 43-36
405,2021-06-12,19:30,Olivais Futebol Clube,Beira Mar,64,72,İY 30-41
406,2021-06-12,17:00,Fisica,Barreirense Dif Broker Basket II,63,55,İY 35-31
407,2021-06-12,20:30,Queluz,Academia,56,68,İY 26-31
408,2021-06-12,23:00,Vasco da Gama,Sangalhos,75,96,İY 28-44
409,2021-06-12,18:00,Imortal (K),Boa Viagem (K),73,68,İY 30-27
410,2021-06-12,20:00,Piteşti,Voluntari,79,61,İY 38-31
411,2021-06-11,05:00,Utah,LA Clippers,117,111,İY 66-53
412,2021-06-11,02:30,Milwaukee,Brooklyn,86,83,İY 45-42
413,2021-06-11,23:00,FC Barcelona Lassa Bàsquet,Tenerife,89,72,İY 46-39
414,2021-06-11,20:00,Virtus Bologna,Olimpia Milano,73,62,İY 41-43
415,2021-06-11,20:00,Gravelines,Asvel,61,94,İY 30-41
416,2021-06-11,19:00,Türkiye K,İtalya K,44,83,İY 22-36
417,2021-06-11,20:00,Hırvatistan K,Polonya K,88,63,İY 46-35
418,2021-06-11,12:30,Melbourne,SE Melbourne,96,78,İY 58-38
419,2021-06-11,19:10,Virgin Adaları,Kolombiya (K),60,72,İY 28-39
420,2021-06-11,22:10,Dominik (K),Arjantin (K),46,64,İY 21-31
421,2021-06-11,02:00,Mystics (K),Sparks (K),89,71,İY 45-35
422,2021-06-11,18:50,Lietkabelis,BC Juventus Utena,84,63,İY 42-30
423,2021-06-11,20:30,Blois 41,Denain Voltair,63,79,İY 33-42
424,2021-06-11,20:30,Quimper,Poitiers,101,86,İY 56-43
425,2021-06-11,20:30,Nancy Basket,Antibes,96,92,İY 46-47
426,2021-06-11,20:30,Saint Chamond,Gries,87,72,İY 53-32
427,2021-06-11,20:30,Lille BC,Paris,70,92,İY 40-33
428,2021-06-11,20:30,S'weyersheim,Aix Maurienne,72,74,İY 35-37
429,2021-06-11,20:30,Hermine,Fos Provence,71,89,İY 31-43
430,2021-06-11,20:30,Vichy Clermont,Saint Quentin,85,87,İY 48-47
431,2021-06-11,20:30,Evreux,Rouen Basket,80,85,İY 36-41
432,2021-06-11,10:30,S. Sharks,Manawatu,104,97,İY 51-52
433,2021-06-11,21:00,Mega,KK Crvena Zvezda,86,79,İY 45-46
434,2021-06-11,00:00,Ameghino,Union,82,88,İY 43-48
435,2021-06-11,00:00,Lanus,Villa Mitre Basquet,79,87,İY 41-52
436,2021-06-11,16:30,Viedma,Rivadavia,87,82,İY 40-35
437,2021-06-11,19:00,Racing,Atenas,62,90,İY 16-46
438,2021-06-11,21:30,Villa Mitre Basquet,GELP,75,58,İY 28-26
439,2021-06-11,15:00,Showtime,Lokomotiv 2020,70,78,İY 39-41
440,2021-06-11,17:00,Bavni i Yarostni,Nessebar,78,54,İY 49-27
441,2021-06-11,13:00,Hapoel Afula,HG Elion,87,70,İY 41-32
442,2021-06-11,19:00,Scafati,Udine,93,70,İY 47-37
443,2021-06-11,20:00,Ferrara,Cuore Napoli,79,88,İY 41-39
444,2021-06-11,20:00,CS Universitatea U-Banca Transilvania Cluj-Napoca,Oradea,103,80,İY 45-38
445,2021-06-11,18:00,Prometei,Zaporizhya,79,54,İY 44-26
446,2021-06-10,15:00,Samsunspor,Semt77 Yalova,69,77,İY 32-35
447,2021-06-10,04:30,Phoenix,Denver,123,98,İY 52-42
448,2021-06-10,23:00,Real Madrid,Valencia,80,77,İY 42-39
449,2021-06-10,21:30,ALBA Berlin,FC Bayern München,66,76,İY 26-35
450,2021-06-10,19:00,PBK CSKA Moskva,BC UNICS Kazan,89,81,İY 52-40
451,2021-06-10,13:00,Japonya (K),Portekiz K,69,47,İY 26-25
452,2021-06-10,18:00,Çekya (K),Slovakya K,77,49,İY 39-31
453,2021-06-10,21:00,Belçika K,Yunanistan K,67,53,İY 37-23
454,2021-06-10,21:30,İspanya K,Türkiye K,75,41,İY 44-18
455,2021-06-10,14:30,Perth Wildcats,I.Hawks,72,74,İY 39-33
456,2021-06-10,21:00,Kymis Lavrio,Panathinaikos BC Superfoods,66,82,İY 31-41
457,2021-06-10,02:00,Dream (K),Storm (K),71,95,İY 43-45
458,2021-06-10,03:00,Sky (K),Fever (K),92,76,İY 51-39
459,2021-06-10,10:30,Canterbury Rams,O. Nuggets,82,95,İY 42-45
460,2021-06-10,00:00,Ramos Mejia LTC,Hebraica,71,81,İY 35-36
461,2021-06-10,00:00,Club Atlético Colón,Ameghino,77,84,İY 30-41
462,2021-06-10,23:00,Barrio Parque,San Isidro,87,72,İY 46-34
463,2021-06-10,16:30,Progreso,Racing,73,76,İY 34-37
464,2021-06-10,17:00,Parque Sur,Olavarria,70,84,İY 41-39
465,2021-06-10,19:00,GELP,Viedma,81,94,İY 32-44
466,2021-06-10,21:00,Tomas Rocamora,Quilmes,76,80,İY 41-47
467,2021-06-10,21:30,Rivadavia,Atenas,58,87,İY 37-46
468,2021-06-10,23:30,Concordia,Juninense,65,76,İY 29-35
469,2021-06-10,22:30,Paulistano,Amea Assis,76,67,İY 30-38
470,2021-06-10,21:00,Leonis Roma,Derthona,78,80,İY 42-37
471,2021-06-10,21:45,Verona,Torino,56,61,İY 33-29
472,2021-06-10,17:00,GRIB Escondnovoengenho,Famalicense Atlético Clube,66,66,İY 35-31
473,2021-06-10,17:00,Barreirense Dif Broker Basket II,Fisica,65,66,İY 32-23
474,2021-06-10,18:30,Coimbröes (K),Maia BC,56,61,İY 27-27
475,2021-06-10,20:30,Academico (K),CAD Coimbra(K),77,62,İY 37-34
476,2021-06-09,05:00,Utah,LA Clippers,112,109,İY 47-60
477,2021-06-09,02:30,Philadelphia,Atlanta,118,102,İY 57-55
478,2021-06-09,22:15,Tenerife,FC Barcelona Lassa Bàsquet,80,68,İY 38-35
479,2021-06-09,21:45,Virtus Bologna,Olimpia Milano,76,58,İY 37-34
480,2021-06-09,19:30,Boulazac,Pau Orthez,78,86,İY 35-39
481,2021-06-09,20:00,Bourg Basket,Chalons-Reims,84,74,İY 49-32
482,2021-06-09,20:00,Orleans,Limoges Cercle Saint-Pierre,78,73,İY 39-29
483,2021-06-09,21:00,Cholet Basket,Le Portel,86,78,İY 42-39
484,2021-06-09,21:00,Dijon,Le Mans,90,86,İY 45-39
485,2021-06-09,21:00,Nanterre,Asvel,83,101,İY 36-51
486,2021-06-09,21:00,Chorale Roanne,Élan Sportif Chalonnais,97,84,İY 46-35
487,2021-06-09,21:00,SIG Basket Strasbourg,Levallois,100,81,İY 52-47
488,2021-06-09,21:00,Gravelines,AS Monaco,74,91,İY 38-40
489,2021-06-09,21:30,ALBA Berlin,FC Bayern München,89,86,İY 45-40
490,2021-06-09,20:00,AEK,Promitheas,95,72,İY 53-38
491,2021-06-09,02:00,Mystics (K),Lynx (K),85,81,İY 43-38
492,2021-06-09,05:00,Mercury (K),Wings (K),81,85,İY 35-42
493,2021-06-09,18:50,BC Juventus Utena,Lietkabelis,83,79,İY 50-43
494,2021-06-09,21:15,Breogan,Fundacion,87,77,İY 46-41
495,2021-06-09,22:00,CB Granada,Leyma Coruna,72,68,İY 34-32
496,2021-06-09,21:00,KK Crvena Zvezda,Mega,98,69,İY 57-37
497,2021-06-09,00:00,Viedma,Lanus,76,78,İY 45-40
498,2021-06-09,17:00,Quilmes,Concordia,64,68,İY 33-33
499,2021-06-09,21:00,Olavarria,Tomas Rocamora,43,54,İY 23-26
500,2021-06-09,23:30,Juninense,Parque Sur,94,61,İY 43-24
501,2021-06-09,21:00,Belfius Mons Hainaut,Oostende,62,69,İY 33-34
502,2021-06-09,19:40,Ironi Ashkelon,M. Netanya,87,88,İY 52-41
503,2021-06-09,21:00,Galli (K),Faenza (K),66,64,İY 27-39
504,2021-06-09,23:00,Coracao do Ribatejo,Electrico,69,62,İY 35-37
505,2021-06-09,22:15,AD Galomar,Sampaense,77,82,İY 36-46
506,2021-06-09,20:00,CS Universitatea U-Banca Transilvania Cluj-Napoca,Oradea,73,62,İY 29-26
507,2021-06-09,18:00,Voluntari,Piteşti,74,78,İY 43-35
508,2021-06-09,18:00,Prometei,Zaporizhya,85,57,İY 42-34
509,2021-06-09,17:00,Eleftheroupoli,Apollon,68,61,İY 36-38
510,2021-06-08,15:00,Samsunspor,Semt77 Yalova,79,75,İY 46-44
511,2021-06-08,05:00,Phoenix,Denver,122,105,İY 57-58
512,2021-06-08,02:30,Brooklyn,Milwaukee,125,86,İY 65-41
513,2021-06-08,22:15,Valencia,Real Madrid,85,67,İY 44-29
514,2021-06-08,12:30,Bullets,SE Melbourne,94,84,İY 49-48
515,2021-06-08,21:00,Hapoel Eilat,M. Tel Aviv,79,80,İY 48-40
516,2021-06-08,19:30,Denain Voltair,S'weyersheim,86,82,İY 48-38
517,2021-06-08,19:30,Paris,Poitiers,107,80,İY 60-45
518,2021-06-08,19:30,Gries,Nancy Basket,100,95,İY 53-41
519,2021-06-08,20:00,Hermine,Rouen Basket,85,69,İY 44-29
520,2021-06-08,20:00,Fos Provence,Quimper,66,75,İY 42-42
521,2021-06-08,20:00,Vichy Clermont,Blois 41,88,85,İY 44-50
522,2021-06-08,20:00,Aix Maurienne,Lille BC,91,88,İY 32-37
523,2021-06-08,20:00,Saint Quentin,Saint Chamond,85,92,İY 47-46
524,2021-06-08,20:10,Antibes,Evreux,75,63,İY 36-31
525,2021-06-08,00:00,Echagüe,Ameghino,78,84,İY 39-44
526,2021-06-08,00:00,Club Atlético Colón,Union,99,86,İY 45-49
527,2021-06-08,00:00,Lanus,Atenas,88,64,İY 42-30
528,2021-06-08,16:30,Progreso,Rivadavia,85,73,İY 47-32
529,2021-06-08,19:00,Racing,Villa Mitre Basquet,74,68,İY 36-36
530,2021-06-08,21:30,Atenas,GELP,81,80,İY 38-44
531,2021-06-08,21:00,Sportist 1959 Svoge,Lokomotiv 2020,97,75,İY 46-42
532,2021-06-08,19:40,HG Elion,Hapoel Afula,72,70,İY 33-36
533,2021-06-08,20:30,Udine,Scafati,85,79,İY 38-41
534,2021-06-08,21:30,Cuore Napoli,Ferrara,78,75,İY 39-36
535,2021-06-07,19:30,Fenerbahçe,Anadolu Efes Spor Kulübü,66,93,İY 32-44
536,2021-06-07,19:00,Ürdün,Katar,57,69,İY 34-37
537,2021-06-07,22:15,FC Barcelona Lassa Bàsquet,Tenerife,112,69,İY 43-36
538,2021-06-07,21:45,Olimpia Milano,Virtus Bologna,72,83,İY 41-40
539,2021-06-07,19:00,BC UNICS Kazan,PBK CSKA Moskva,57,76,İY 33-50
540,2021-06-07,21:00,Hapoel Holon,Hapoel Elyon,72,74,İY 39-41
541,2021-06-07,20:00,Panathinaikos BC Superfoods,Kymis Lavrio,103,74,İY 44-30
542,2021-06-07,02:00,Lynx (K),Dream (K),100,80,İY 52-38
543,2021-06-07,02:00,Storm (K),Wings (K),67,68,İY 33-28
544,2021-06-07,18:50,BC Žalgiris Kaunas,Vilnius Rytas,84,73,İY 41-38
545,2021-06-07,05:00,Nelson Giants,Taranaki,100,86,İY 57-35
546,2021-06-07,16:30,Rivadavia,Villa Mitre Basquet,59,93,İY 29-33
547,2021-06-07,19:00,Viedma,Racing,82,66,İY 43-33
548,2021-06-07,21:30,GELP,Progreso,69,73,İY 37-23
549,2021-06-07,21:00,Oostende,Belfius Mons Hainaut,74,68,İY 33-29
550,2021-06-07,21:45,Torino,Verona,69,51,İY 44-29
551,2021-06-07,21:45,Derthona,Leonis Roma,80,85,İY 42-45
552,2021-06-06,22:30,LA Clippers,Dallas,126,111,İY 70-62
553,2021-06-06,02:30,Brooklyn,Milwaukee,115,107,İY 63-61
554,2021-06-06,20:00,Philadelphia,Atlanta,124,128,İY 54-74
555,2021-06-06,19:30,Real Madrid,Valencia,81,70,İY 44-38
556,2021-06-06,17:00,AS Monaco,Bourg Basket,86,94,İY 44-55
557,2021-06-06,18:00,Pau Orthez,Élan Sportif Chalonnais,99,86,İY 44-36
558,2021-06-06,19:00,Cholet Basket,Nanterre,83,88,İY 46-41
559,2021-06-06,19:00,Dijon,Chorale Roanne,96,64,İY 54-35
560,2021-06-06,19:00,Le Mans,Boulazac,98,83,İY 51-42
561,2021-06-06,19:00,Le Portel,SIG Basket Strasbourg,74,80,İY 43-43
562,2021-06-06,19:00,Chalons-Reims,Orleans,75,74,İY 37-44
563,2021-06-06,19:30,Limoges Cercle Saint-Pierre,Gravelines,87,77,İY 40-35
564,2021-06-06,19:00,Hırvatistan K,Yunanistan K,61,41,İY 33-22
565,2021-06-06,08:00,Melbourne,Adelaide 36ers,102,80,İY 53-40
566,2021-06-06,21:00,M. Tel Aviv,Hapoel Eilat,88,72,İY 45-34
567,2021-06-06,18:00,Promitheas,AEK,80,81,İY 40-42
568,2021-06-06,02:00,Sun (K),LIberty (K),85,64,İY 43-37
569,2021-06-06,17:20,Lietkabelis,BC Juventus Utena,112,82,İY 59-34
570,2021-06-06,18:00,Poitiers,Saint Chamond,92,87,İY 47-41
571,2021-06-06,19:00,Rouen Basket,Saint Quentin,59,100,İY 28-52
572,2021-06-06,06:00,Payroll,Auckland Huskies,80,75,İY 32-27
573,2021-06-06,08:00,Manawatu,Franklin Bulls,118,86,İY 61-47
574,2021-06-06,21:00,Borac Cacak,KK Crvena Zvezda,57,80,İY 31-46
575,2021-06-06,17:00,XI de Agosto / AABT / Tatuí,FR/Semelp Pindamonhangaba,85,71,İY 35-42
576,2021-06-06,19:00,Udine,Scafati,96,91,İY 49-37
577,2021-06-06,20:00,Cuore Napoli,Ferrara,80,53,İY 36-22
578,2021-06-06,18:30,Skopje,Kavadarci,89,78,İY 46-44
579,2021-06-06,13:30,Barreirense Dif Broker Basket II,Atlético Basquete Clube de Santo André,47,77,İY 20-40
580,2021-06-06,17:00,Alges,Portimonense Basquetebol,47,61,İY 28-33
581,2021-06-06,20:00,MBA / Montisistemas,Moscavide,41,57,İY 26-37
582,2021-06-06,20:30,GRIB Escondnovoengenho,Académico,54,89,İY 27-34
583,2021-06-06,20:30,Ovarense Basquetebol B,Beira Mar,76,64,İY 37-28
584,2021-06-06,17:00,AngraBasket,Clube União Sportiva,86,83,İY 43-31
585,2021-06-06,17:00,Povoa,Ginasio,87,41,İY 46-16
586,2021-06-06,17:30,AD Galomar,Illiabum Clube,76,72,İY 30-39
587,2021-06-06,19:30,Sanjoanense,Vasco da Gama,77,61,İY 35-29
588,2021-06-06,18:00,Ovarense (K),CD Povoa (K),66,62,İY 34-28
589,2021-06-06,16:30,Carnide (K),Marítimo,49,60,İY 28-33
590,2021-06-06,19:00,ESA (K),Clube Deportivo Escola Francisco Franco,57,77,İY 26-50
591,2021-06-06,19:00,Boa Viagem (K),Alges (K),61,55,İY 38-20
592,2021-06-06,16:00,Kyiv Basket,Zaporizhya,66,92,İY 29-53
593,2021-06-05,19:30,Anadolu Efes Spor Kulübü,Fenerbahçe,95,73,İY 41-37
594,2021-06-05,04:00,Dallas,LA Clippers,97,104,İY 45-48
595,2021-06-05,19:30,FC Barcelona Lassa Bàsquet,Club Joventut de Badalona,94,73,İY 45-38
596,2021-06-05,21:45,Olimpia Milano,Virtus Bologna,77,83,İY 39-48
597,2021-06-05,18:20,Levallois,Asvel,106,87,İY 56-36
598,2021-06-05,21:30,Ratiopharm Ulm,ALBA Berlin,75,77,İY 36-36
599,2021-06-05,19:30,BC UNICS Kazan,PBK CSKA Moskva,77,85,İY 35-46
600,2021-06-05,21:00,İspanya K,Belçika K,61,58,İY 34-27
601,2021-06-05,21:15,Slovakya K,Yunanistan K,64,59,İY 36-27
602,2021-06-05,10:30,NZ Breakers,SE Melbourne,78,83,İY 42-52
603,2021-06-05,13:00,Sydney Kings,Bullets,83,82,İY 46-41
604,2021-06-05,20:45,Hapoel Holon,Ironi N. Ziona,85,76,İY 34-37
605,2021-06-05,17:00,Kymis Lavrio,Panathinaikos BC Superfoods,94,89,İY 41-40
606,2021-06-05,03:00,Lynx (K),Dream (K),86,84,İY 41-42
607,2021-06-05,05:00,Storm (K),Wings (K),105,102,İY 57-54
608,2021-06-05,20:00,Mystics (K),Aces (K),93,96,İY 57-56
609,2021-06-05,22:00,Sparks (K),Sky (K),68,63,İY 40-31
610,2021-06-05,17:20,Vilnius Rytas,BC Žalgiris Kaunas,70,92,İY 39-46
611,2021-06-05,19:30,Leyma Coruna,CB Granada,82,85,İY 36-44
612,2021-06-05,21:30,Fundacion,Breogan,77,66,İY 36-36
613,2021-06-05,10:30,O. Nuggets,S. Sharks,78,85,İY 33-45
614,2021-06-05,10:30,Canterbury Rams,W. Saints,64,89,İY 32-38
615,2021-06-05,21:00,Zadar,Split,84,57,İY 49-29
616,2021-06-05,21:00,Mega,Partizan,82,68,İY 43-35
617,2021-06-05,00:00,Club de Regatas San Nicolás,Pergamino Basket,74,76,İY 35-41
618,2021-06-05,21:00,Belfius Mons Hainaut,Oostende,71,59,İY 37-30
619,2021-06-05,22:00,Sao Jose (K),Apage Bask / Guarulhos,39,68,İY 23-31
620,2021-06-05,23:00,Sorocabana,Corinthians,50,43,İY 22-21
621,2021-06-05,19:30,Torino,Verona,95,83,İY 41-47
622,2021-06-05,21:45,Derthona,Leonis Roma,67,66,İY 35-33
623,2021-06-05,19:30,Olivais Futebol Clube,Illiabum Clube B,98,25,İY 51-11
624,2021-06-05,18:30,Estoril,Salesianos Lisboa,72,74,İY 36-42
625,2021-06-05,16:15,Benfica II,Queluz,43,68,İY 23-35
626,2021-06-05,20:30,Carnide (K),Clube Deportivo Escola Francisco Franco,58,62,İY 29-33
627,2021-06-05,22:00,Boa Viagem (K),SIMECQ (K),41,87,İY 17-44
628,2021-06-04,17:00,Semt77 Yalova,Selçuklu Bld,96,78,İY 59-39
629,2021-06-04,03:00,Portland,Denver,115,126,İY 68-61
630,2021-06-04,05:30,LA Lakers,Phoenix,100,113,İY 41-62
631,2021-06-04,23:00,Valencia,CD Saski Baskonia,78,73,İY 43-34
632,2021-06-04,21:30,FC Bayern München,Riesen,82,73,İY 41-34
633,2021-06-04,13:00,Çekya (K),Beyaz Rusya K,54,57,İY 29-33
634,2021-06-04,19:00,Hırvatistan K,Slovakya K,73,62,İY 36-38
635,2021-06-04,21:30,Belçika K,Nijerya (K),67,60,İY 31-30
636,2021-06-04,14:30,Perth Wildcats,Melbourne,64,78,İY 29-36
637,2021-06-04,18:00,AEK,Promitheas,113,101,İY 56-51
638,2021-06-04,02:00,LIberty (K),Aces (K),82,94,İY 44-52
639,2021-06-04,05:00,Mercury (K),Sky (K),77,74,İY 34-26
640,2021-06-04,05:30,Sparks (K),Fever (K),98,63,İY 48-25
641,2021-06-04,18:50,BC Juventus Utena,Lietkabelis,85,74,İY 44-34
642,2021-06-04,19:30,Nancy Basket,Paris,83,96,İY 46-51
643,2021-06-04,19:30,Denain Voltair,Aix Maurienne,75,69,İY 29-36
644,2021-06-04,19:30,Rouen Basket,Fos Provence,79,85,İY 41-34
645,2021-06-04,19:30,Evreux,Hermine,78,86,İY 37-46
646,2021-06-04,20:00,Quimper,Vichy Clermont,84,76,İY 43-33
647,2021-06-04,20:00,Saint Chamond,Antibes,89,68,İY 48-35
648,2021-06-04,20:00,S'weyersheim,Gries,79,87,İY 41-36
649,2021-06-04,20:00,Poitiers,Saint Quentin,77,75,İY 41-38
650,2021-06-04,10:30,Taranaki,Auckland Huskies,84,106,İY 42-53
651,2021-06-04,10:30,S. Sharks,W. Saints,84,70,İY 43-32
652,2021-06-04,10:30,Franklin Bulls,Payroll,73,110,İY 35-54
653,2021-06-04,18:30,KK Crvena Zvezda,Borac Cacak,101,70,İY 48-36
654,2021-06-04,15:00,Pelita Jaya,Satria Muda,71,65,İY 39-29
655,2021-06-04,10:30,Ironi Ra'anana,H. Ramat Gan,87,75,İY 39-40
656,2021-06-04,18:00,Kavadarci,Skopje,91,95,İY 47-45
657,2021-06-04,18:00,Prometei,BK Dnipro,86,79,İY 43-36
658,2021-06-03,17:00,Anadolu Efes Spor Kulübü,Fenerbahçe,111,71,İY 43-40
659,2021-06-03,15:00,Mamak Belediyesi,Samsunspor,77,94,İY 34-42
660,2021-06-03,04:30,Utah,Memphis,126,110,İY 75-51
661,2021-06-03,05:00,LA Clippers,Dallas,100,105,İY 54-56
662,2021-06-03,02:00,Philadelphia,Washington,129,112,İY 65-63
663,2021-06-03,02:30,New York,Atlanta,89,103,İY 47-52
664,2021-06-03,20:45,Burgos,Tenerife,68,92,İY 41-35
665,2021-06-03,23:00,Club Joventut de Badalona,FC Barcelona Lassa Bàsquet,72,63,İY 31-27
666,2021-06-03,19:00,Boulazac,Gravelines,75,80,İY 42-33
667,2021-06-03,19:30,Bourg Basket,Dijon,89,84,İY 51-40
668,2021-06-03,19:30,Élan Sportif Chalonnais,Chalons-Reims,94,91,İY 44-38
669,2021-06-03,19:30,Orleans,Le Portel,79,67,İY 39-42
670,2021-06-03,19:30,Pau Orthez,Limoges Cercle Saint-Pierre,78,70,İY 33-31
671,2021-06-03,19:30,SIG Basket Strasbourg,Le Mans,83,88,İY 40-47
672,2021-06-03,20:00,Chorale Roanne,AS Monaco,84,78,İY 46-39
673,2021-06-03,21:30,Ratiopharm Ulm,ALBA Berlin,72,80,İY 37-39
674,2021-06-03,19:00,Çekya (K),Beyaz Rusya K,71,59,İY 45-25
675,2021-06-03,22:00,İspanya K,Nijerya (K),61,52,İY 36-29
676,2021-06-03,12:30,I.Hawks,Sydney Kings,73,79,İY 38-45
677,2021-06-03,19:00,Ironi N. Ziona,Hapoel Holon,86,75,İY 52-39
678,2021-06-03,21:00,H. Jerusalem,Hapoel Elyon,89,91,İY 58-39
679,2021-06-03,20:00,Panathinaikos BC Superfoods,Kymis Lavrio,100,72,İY 52-34
680,2021-06-03,10:30,Nelson Giants,Manawatu,98,99,İY 50-55
681,2021-06-03,20:00,Partizan,Mega,81,77,İY 40-38
682,2021-06-03,21:00,Oostende,Belfius Mons Hainaut,68,65,İY 32-26
683,2021-06-03,20:30,WBC NSA,Sportist 1959 Svoge,69,85,İY 28-48
684,2021-06-03,15:00,Satria Muda,Pelita Jaya,70,50,İY 38-23
685,2021-06-03,13:00,Moscavide,Atlético Basquete Clube de Santo André,48,56,İY 26-27
686,2021-06-03,20:30,Portimonense Basquetebol,MBA / Montisistemas,80,65,İY 43-22
687,2021-06-03,13:30,CAB Madeira II,Guiföes,71,67,İY 30-37
688,2021-06-03,23:15,Académico,Club 5Basket,76,74,İY 36-29
689,2021-06-03,17:00,Estoril,SC Marinhense,94,59,İY 58-30
690,2021-06-03,18:00,Vasco da Gama,Sampaense,82,70,İY 42-28
691,2021-06-03,19:30,Coimbröes (K),CD Povoa (K),78,39,İY 33-22
692,2021-06-03,20:00,Maia BC,CAD Coimbra(K),54,47,İY 32-32
693,2021-06-03,20:30,Academico (K),Esgueira (K),65,54,İY 35-23
694,2021-06-03,16:30,Alges (K),Imortal (K),41,61,İY 24-23
695,2021-06-02,17:00,Semt77 Yalova,Selçuklu Bld,98,66,İY 44-40
696,2021-06-02,04:00,Denver,Portland,147,140,İY 65-62
697,2021-06-02,05:00,Phoenix,LA Lakers,115,85,İY 66-36
698,2021-06-02,02:30,Brooklyn,Boston,123,109,İY 59-51
699,2021-06-02,20:45,CD Saski Baskonia,Valencia,76,65,İY 41-28
700,2021-06-02,23:00,CB Herbalife Gran Canaria Claret,Real Madrid,75,81,İY 35-37
701,2021-06-02,20:00,Virtus Bologna,Enel Brindisi,78,75,İY 37-40
702,2021-06-02,22:00,Venezia,Olimpia Milano,83,93,İY 38-38
703,2021-06-02,19:00,Nanterre,Levallois,73,65,İY 30-41
704,2021-06-02,19:30,Asvel,Cholet Basket,82,64,İY 41-36
705,2021-06-02,21:30,FC Bayern München,Riesen,81,78,İY 37-39
706,2021-06-02,10:30,NZ Breakers,Cairns Taipans,84,78,İY 41-42
707,2021-06-02,12:30,SE Melbourne,Bullets,84,91,İY 42-37
708,2021-06-02,17:30,H. Be'er Sheva,M. Tel Aviv,92,93,İY 37-42
709,2021-06-02,20:00,Hapoel Haifa,Hapoel Eilat,87,98,İY 51-50
710,2021-06-02,18:00,Promitheas,AEK,77,73,İY 40-32
711,2021-06-02,02:00,Sun (K),Aces (K),74,67,İY 33-30
712,2021-06-02,03:00,Wings (K),Sparks (K),79,69,İY 38-28
713,2021-06-02,03:30,Sky (K),Mercury (K),83,84,İY 36-47
714,2021-06-02,05:30,Storm (K),Fever (K),88,73,İY 43-38
715,2021-06-02,18:50,BC Žalgiris Kaunas,Vilnius Rytas,90,75,İY 51-35
716,2021-06-02,21:15,Breogan,Fundacion,88,87,İY 44-41
717,2021-06-02,22:00,CB Granada,Leyma Coruna,67,77,İY 34-38
718,2021-06-02,21:00,Split,Zadar,81,68,İY 44-37
719,2021-06-02,21:00,Hebar,Lokomotiv 2020,76,85,İY 47-46
720,2021-06-02,19:30,Ramat HaSharon,Ironi Ra'anana,88,66,İY 48-32
721,2021-06-02,19:00,Treviglio,Ferrara,62,66,İY 33-26
722,2021-06-02,20:00,Skopje,Kavadarci,83,81,İY 41-37
