,date,start_time,team1,team2,team1_score,team2_score,first_half_score
2569,2021-01-09,15:30,Hatay Büyükşehir Belediye Spor Kulübü,Elazığ İl Özel İdare Basketbol,87,60,İY 43-33
2570,2021-01-09,16:00,Nesibe Aydın Spor Kulübü,Fenerbahçe Spor Kulübü,61,71,İY 35-37
2571,2021-01-09,14:00,Bursa Büyükşehir Belediyesi Spor Kulübü,Çeşme Basketbol,101,41,İY 55-26
2572,2021-01-09,14:00,Bodrum Karya Spor Kulübü,Düzce Belediye Gençlik ve Spor Kulübü,87,84,İY 40-43
2573,2021-01-09,14:00,Sakarya Y. (K),Edremit Belediyesi Gürespor Kulübü,,,
2574,2021-01-09,14:30,Yalova VIP Gençlik Spor Kulübü,Emlak Konut(K),53,56,İY 29-35
2575,2021-01-09,16:00,İstanbul Üniversitesi Basketbol Kulübü,Urla Belediyesi Gençlik Spor Kulübü,59,67,İY 36-43
2576,2021-01-09,03:00,Detroit,Phoenix,110,105,İY 48-56
2577,2021-01-09,03:30,Boston,Washington,116,107,İY 66-47
2578,2021-01-09,03:30,New York,Oklahoma,89,101,İY 42-42
2579,2021-01-09,03:30,New Orleans,Charlotte,110,118,İY 59-47
2580,2021-01-09,04:00,Houston,Orlando,132,90,İY 63-33
2581,2021-01-09,04:00,Memphis,Brooklyn,115,110,İY 62-47
2582,2021-01-09,04:00,Milwaukee,Utah,118,131,İY 58-65
2583,2021-01-09,06:00,Golden State,LA Clippers,115,105,İY 51-65
2584,2021-01-09,06:00,LA Lakers,Chicago,117,115,İY 59-58
2585,2021-01-09,06:00,Sacramento,Toronto,123,144,İY 74-71
2586,2021-01-09,23:00,Philadelphia,Denver,103,115,İY 51-58
2587,2021-01-09,20:00,CB RETAbet Bilbao Berri Basket,Valencia,73,106,İY 32-47
2588,2021-01-09,20:00,Real Betis,Burgos,76,85,İY 43-55
2589,2021-01-09,22:45,Manresa,FC Barcelona Lassa Bàsquet,76,99,İY 38-49
2590,2021-01-09,22:00,Trento,Virtus Bologna,85,92,İY 39-48
2591,2021-01-09,20:00,Oldenburg,Medi Bayreuth,80,73,İY 34-35
2592,2021-01-09,22:30,Telekom Basket,Würzburg,77,89,İY 44-40
2593,2021-01-09,22:30,Riesen,Ratiopharm Ulm,89,87,İY 39-46
2594,2021-01-09,11:00,BC Astana,L. Kuban,86,82,İY 40-43
2595,2021-01-09,13:00,BC Tsmoki-Minsk,Nizhny,77,76,İY 37-39
2596,2021-01-09,15:30,Parma Basket,BC UNICS Kazan,69,76,İY 39-40
2597,2021-01-09,00:00,Bobcats,Jaspers,84,79,İY 37-33
2598,2021-01-09,00:00,Long Island University Sharks,Red Flash,71,58,İY 28-25
2599,2021-01-09,00:00,Terriers,Mountaineers,67,55,İY 26-28
2600,2021-01-09,00:00,Merrimack Warriors,Pioneers,62,68,İY 32-26
2601,2021-01-09,00:00,Purple Eagles,Broncs,70,76,İY 35-33
2602,2021-01-09,00:00,Bulldogs,Blue Devils,76,64,İY 37-32
2603,2021-01-09,01:00,Phoenix,Grizzlies,84,81,İY 33-34
2604,2021-01-09,02:00,Liberty Flames,Florida Eagles,,,
2605,2021-01-09,02:00,Mountaineers,Eagles,66,63,İY 29-39
2606,2021-01-09,02:00,C. Carolina,Jaguars,78,65,İY 38-36
2607,2021-01-09,02:30,Rockets,Bobcats,95,78,İY 48-32
2608,2021-01-09,03:00,M. Spartans,Purdue,54,55,İY 31-16
2609,2021-01-09,03:00,Vikings,Norse,58,44,İY 34-22
2610,2021-01-09,03:00,Tritons,CSU Northridge,,,
2611,2021-01-09,03:00,Raiders,Penguins,72,74,İY 31-39
2612,2021-01-09,03:00,Jacksonville,North Florida,66,65,İY 34-32
2613,2021-01-09,03:00,Bellarmine Knights,Lipscomb,72,77,İY 34-35
2614,2021-01-09,03:00,Lions,Stetson,77,86,İY 37-39
2615,2021-01-09,03:00,Warhawks,Mavericks,64,77,İY 26-42
2616,2021-01-09,03:00,Blue Raiders,Gold. Panthers,55,68,İY 24-32
2617,2021-01-09,03:00,UC Riverside,Warriors,83,88,İY 26-30
2618,2021-01-09,03:00,UC Irvine,UC Davis,,,
2619,2021-01-09,03:00,Old Dominion,Owls,71,67,İY 40-37
2620,2021-01-09,03:00,Mastadons,Flames,96,89,İY 43-36
2621,2021-01-09,03:00,Cougars,Vaqueros,,,
2622,2021-01-09,03:00,Pheonix,Towson,,,
2623,2021-01-09,03:00,Roadrunners,Mean Green,70,77,İY 28-38
2624,2021-01-09,03:00,Ragin Cajuns,Trojans,66,64,İY 29-31
2625,2021-01-09,03:00,Spartans,Hawks,,,
2626,2021-01-09,03:30,Blazers,Southern Miss,72,60,İY 40-31
2627,2021-01-09,04:00,Broncos,Falcons,80,69,İY 33-40
2628,2021-01-09,04:00,Liberty Flames,Kennesaw State,69,63,İY 31-30
2629,2021-01-09,04:00,CSU Fullerton,Long Beach,80,82,İY 36-51
2630,2021-01-09,04:00,Kangaroos,Coyotes,64,66,İY 26-40
2631,2021-01-09,04:00,Hilltoppers,Bulldogs,66,64,İY 31-28
2632,2021-01-09,04:00,Tarleton State Texans,Antelopes,72,75,İY 31-31
2633,2021-01-09,04:00,Wolverines,Lancers,77,50,İY 45-27
2634,2021-01-09,04:30,Bison,Mavericks,71,69,İY 36-26
2635,2021-01-09,04:30,Jackrabbits,Leathernecks,83,77,İY 41-28
2636,2021-01-09,04:30,Golden Eagles,Hawks,71,72,İY 37-33
2637,2021-01-09,05:00,Miners,Rice Owls,101,89,İY 55-44
2638,2021-01-09,05:00,Bulldogs,Spartans,79,64,İY 42-45
2639,2021-01-09,05:00,Wildcats,Dayton Flyers,78,89,İY 31-32
2640,2021-01-09,06:00,Roadrunners,Cal Poly,62,49,İY 30-19
2641,2021-01-09,07:00,Lobos,Aggies,46,82,İY 18-45
2642,2021-01-09,20:00,Bluejays,SJ Red Storm,97,79,İY 56-39
2643,2021-01-09,20:00,Rutgers,Ohio State,68,79,İY 30-42
2644,2021-01-09,20:00,Wolfpack,Hurricanes,59,64,İY 32-31
2645,2021-01-09,20:00,George Mason,Richmond,57,77,İY 26-35
2646,2021-01-09,20:00,River Hawks,Hartford Hawks,71,62,İY 36-34
2647,2021-01-09,20:00,Panthers,IUPUI,71,63,İY 40-38
2648,2021-01-09,20:00,Duke Blue,Wake Forest,79,68,İY 37-33
2649,2021-01-09,20:00,Panthers,Titans,,,
2650,2021-01-09,20:00,IUPUI,Colonials,,,
2651,2021-01-09,20:00,Tigers,Crimson Tide,90,94,İY 36-37
2652,2021-01-09,20:00,Northeastern,Hofstra Pride,67,56,İY 30-21
2653,2021-01-09,21:00,Winthrop,Gardner-Webb,75,65,İY 35-24
2654,2021-01-09,21:00,East Carolina,South Florida,63,69,İY 26-25
2655,2021-01-09,21:00,Commodores,Mississippi,81,84,İY 35-36
2656,2021-01-09,21:00,Seahawks,JM Dukes,,,
2657,2021-01-09,21:00,Bulldogs,Mocs,92,87,İY 36-37
2658,2021-01-09,21:00,Cougars,Drexel Dragons,61,60,İY 31-36
2659,2021-01-09,21:00,West Virginia,Longhorns,70,72,İY 40-36
2660,2021-01-09,22:00,Mountain Hawks,Eagles,,,
2661,2021-01-09,22:00,Hawks,Red Foxes,80,64,İY 42-37
2662,2021-01-09,22:00,Boston College,Virginia Cavs,49,61,İY 26-29
2663,2021-01-09,22:00,Blue Demons,Seton Hall,68,76,İY 28-40
2664,2021-01-09,22:00,Duquesne Dukes,Fordham Rams,48,45,İY 24-18
2665,2021-01-09,22:00,Binghamton,Catamounts,60,76,İY 30-44
2666,2021-01-09,22:00,Highlanders,Black Bears,63,54,İY 29-32
2667,2021-01-09,22:00,N. Arizona,Idaho State,70,76,İY 25-46
2668,2021-01-09,22:00,Weber State,W. Eagles,,,
2669,2021-01-09,22:00,Thunderbirds,Vandals,83,67,İY 43-33
2670,2021-01-09,22:00,N. Colorado,M. Bobcats,74,76,İY 40-29
2671,2021-01-09,22:00,Aces,Redbirds,57,48,İY 26-27
2672,2021-01-09,22:00,Spartans,Bears,74,78,İY 32-48
2673,2021-01-09,22:00,VCU Rams,Rhode Island,68,83,İY 40-40
2674,2021-01-09,22:00,Valparaiso,Bears,68,81,İY 37-41
2675,2021-01-09,22:00,Mountain Hawks,Midshipmen,61,69,İY 27-34
2676,2021-01-09,22:00,Bison,Hornets,,,
2677,2021-01-09,22:00,Texas A&M,Volunteers,54,68,İY 30-37
2678,2021-01-09,22:00,Liberty Flames,Florida Eagles,,,
2679,2021-01-09,22:00,New Hampshire,Retrievers,54,69,İY 26-38
2680,2021-01-09,22:00,Eagles,Zips,71,59,İY 37-30
2681,2021-01-09,22:00,WM Tribe,Delaware,67,62,İY 31-36
2682,2021-01-09,22:15,Penn State,M. Wolverines,,,
2683,2021-01-09,23:00,Crusaders,Army,68,83,İY 38-45
2684,2021-01-09,23:00,C. Carolina,Jaguars,83,69,İY 48-27
2685,2021-01-09,23:00,Golden Bears,Huskies,84,78,İY 40-32
2686,2021-01-09,23:00,Cardinals,Huskies,71,65,İY 30-30
2687,2021-01-09,23:00,Raiders,Penguins,93,55,İY 49-26
2688,2021-01-09,23:00,Pirates,UNC Asheville,73,71,İY 36-43
2689,2021-01-09,23:00,Frogs,Baylor Bears,49,67,İY 28-27
2690,2021-01-09,23:05,Portland State,NW Nazarene,72,75,İY 34-34
2691,2021-01-09,23:05,Portland State,S. Hornets,,,
2692,2021-01-09,23:30,Razorbacks,Bulldogs,99,69,İY 43-37
2693,2021-01-09,15:00,Çorlu Bld.,İstanbul Büyükşehir Belediye Spor Kulübü,91,76,İY 43-33
2694,2021-01-09,15:00,Darıca Gençlerbirliği,Asya Kartalları Spor Kulübü,60,100,İY 31-47
2695,2021-01-09,16:00,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,Ted Ankara,83,85,İY 52-48
2696,2021-01-09,16:00,Kayserigaz,Mersin Gel.(K),55,67,İY 36-35
2697,2021-01-09,17:00,C. Rodos,Ionikos,94,74,İY 46-40
2698,2021-01-09,18:00,PAOK,Charilaos Trikoupis,96,87,İY 51-47
2699,2021-01-09,20:30,Aris,Peristeri,71,84,İY 35-46
2700,2021-01-09,19:00,Borac Cacak,Partizan,75,71,İY 38-33
2701,2021-01-09,21:00,Split,KK Budućnost VOLI,78,77,İY 40-40
2702,2021-01-09,20:00,Cholet Basket,SIG Basket Strasbourg,78,82,İY 33-37
2703,2021-01-09,21:00,Chorale Roanne,Le Mans,74,96,İY 35-38
2704,2021-01-09,22:00,Orleans,AS Monaco,83,76,İY 40-36
2705,2021-01-09,22:00,Dijon,Nanterre,79,65,İY 44-29
2706,2021-01-09,19:30,Stal Ostrow,Trefl Sopot,95,73,İY 52-27
2707,2021-01-09,19:35,KK Anwil,Wilki Morskie,75,78,İY 38-48
2708,2021-01-09,21:30,Starogard,Slask Wroclaw,87,103,İY 47-52
2709,2021-01-09,18:00,Vilnius Rytas,BC Nevėžis Kėdainiai,96,91,İY 42-42
2710,2021-01-09,18:00,BC CBet Prienai,Lietkabelis,70,92,İY 35-45
2711,2021-01-09,21:00,Breogan,Leyma Coruna,68,72,İY 33-34
2712,2021-01-09,17:30,Lions,Glasgow Rocks,91,74,İY 58-38
2713,2021-01-09,18:00,Evreux,Gries,79,74,İY 40-40
2714,2021-01-09,20:00,Quimper,Saint Chamond,92,82,İY 39-30
2715,2021-01-09,20:00,Rouen Basket,Blois 41,70,73,İY 39-36
2716,2021-01-09,21:00,Nancy Basket,Fos Provence,76,71,İY 33-39
2717,2021-01-09,14:35,BF Dragons,SH Sharks,122,96,İY 74-49
2718,2021-01-09,15:00,SJ Whale,Tianjin,108,99,İY 39-47
2719,2021-01-09,01:00,Hispano,Platense,75,72,İY 32-41
2720,2021-01-09,01:00,Arjantin,Bahia,90,91,İY 50-43
2721,2021-01-09,03:30,Penarol,Ferro,111,101,İY 39-36
2722,2021-01-09,03:30,Almagro,Esgrima,83,76,İY 35-31
2723,2021-01-09,17:00,Obras,Boca Juniors,90,87,İY 41-46
2724,2021-01-09,02:30,Brasilia,Cruzes,86,90,İY 36-35
2725,2021-01-09,22:00,Bauru,Unifacisa,89,75,İY 50-40
2726,2021-01-09,09:00,Kinmen,Pauian Archiland Basketball Team,72,60,İY 42-29
2727,2021-01-09,11:00,Bank of Taiwan,Luxgen Dinos,56,64,İY 23-40
2728,2021-01-09,20:00,Dubrava,GKK Sibenik,98,104,İY 49-52
2729,2021-01-09,21:00,Alkar Sinj,Gorica,73,74,İY 33-24
2730,2021-01-09,20:00,Vrsac,KKK Radnicki,102,92,İY 51-40
2731,2021-01-09,21:00,Napredak,Kolubara LA,81,84,İY 31-49
2732,2021-01-09,21:00,Sloga,Tamis,82,80,İY 50-41
2733,2021-01-09,21:00,Triglav,KK Rogaska,53,80,İY 31-40
2734,2021-01-09,21:00,Helios Domzale,Zlatorog Lasko,87,59,İY 44-40
2735,2021-01-09,19:00,Kralovsti Soko,Turi Svitavy,87,79,İY 48-47
2736,2021-01-09,19:30,Pardubice,Brno,86,73,İY 44-36
2737,2021-01-09,20:00,Usti nad Labem,Kolin,80,106,İY 35-58
2738,2021-01-09,18:00,Good Angels(K),Piestanske (K),60,77,İY 31-39
2739,2021-01-09,22:20,UBI Graz (K),Flames (K),79,52,İY 49-25
2740,2021-01-09,22:30,Kangoeroes,Spirou,74,89,İY 24-34
2741,2021-01-09,20:00,Kortrijk (K),Panthers (K),54,75,İY 29-29
2742,2021-01-09,13:00,Grodno-93,Tsmoki II,78,83,İY 37-44
2743,2021-01-09,15:00,Borisfen,Prinemanie,120,44,İY 69-21
2744,2021-01-09,16:00,Ostrava (K),Slavia Prag(K),80,82,İY 35-29
2745,2021-01-09,16:00,Bakken Bears,Vaerlose,108,68,İY 53-25
2746,2021-01-09,18:45,Landes (K),Bourges (K),61,66,İY 32-23
2747,2021-01-09,09:00,Seoul Thunders,Dongu Promy,75,81,İY 34-46
2748,2021-01-09,09:00,Goyang Orions,Anyang KGC,79,74,İY 40-29
2749,2021-01-09,11:00,LG Sakers,Seoul Knights,87,90,İY 39-45
2750,2021-01-09,17:15,Split,ŽKK Pula Moviter,78,80,İY 33-41
2751,2021-01-09,22:00,CB La Matanza,Nautico,82,72,İY 45-39
2752,2021-01-09,22:00,Zamora,Fragata Moron,82,74,İY 33-46
2753,2021-01-09,22:00,UDEA,Carbajosa,75,45,İY 36-24
2754,2021-01-09,22:00,Cornella,Barcelona II,66,69,İY 33-32
2755,2021-01-09,22:00,Benicarlo,Menorca,69,64,İY 43-38
2756,2021-01-09,20:00,P. Avenida (K),Zamarat (K),91,58,İY 47-29
2757,2021-01-09,22:00,Clarinos (K),Bembibre (K),83,80,İY 40-38
2758,2021-01-09,22:00,Stadium (K),UNI Girona (K),76,80,İY 46-47
2759,2021-01-09,19:00,FEDESA Rosalia,Celta (K),46,64,İY 25-28
2760,2021-01-09,21:30,CAB Estepona,Real Canoe (K),56,39,İY 27-23
2761,2021-01-09,18:00,Barcelona (K),Basket Almeda,57,38,İY 26-15
2762,2021-01-09,20:30,Club Basquet Femeni Viladecans Sports,GEiEG (K),47,53,İY 16-30
2763,2021-01-09,21:04,Boras,Norrköping,100,106,İY 58-52
2764,2021-01-09,20:00,Urania,Torino,65,63,İY 34-39
2765,2021-01-09,22:00,Pallacanestro Femminile Firenze,ASD Alma Basket,64,73,İY 34-39
2766,2021-01-09,12:00,P Yamagata,Kumamoto,100,67,İY 57-32
2767,2021-01-09,06:00,Aishin (K),Queen Bees (K),57,51,İY 35-27
2768,2021-01-09,08:30,Koalas (K),Denso Iris (K),82,89,İY 32-25
2769,2021-01-09,11:00,Antelopes (K),T. Boshoku (K),105,87,İY 46-37
2770,2021-01-09,17:00,Centrum Tigers,Fyllingen,75,112,İY 35-47
2771,2021-01-09,19:00,BC Obra Kościan,AZS Basket Nysa,85,95,İY 51-31
2772,2021-01-09,16:00,Tecza Leszno,Lider Swarzędz,68,61,İY 27-27
2773,2021-01-09,19:00,Dijo Maximus GOKiS Kąty Wrocławskie,Pabianice (K),73,53,İY 39-30
2774,2021-01-09,19:00,BC Decka Pelplin,Energa Czarni,83,82,İY 42-52
2775,2021-01-09,20:00,BC Dziki Warszawa,Wrocław,86,73,İY 37-44
2776,2021-01-09,18:00,A. Gdynia II (,S. Wroclaw (K),59,109,İY 32-47
2777,2021-01-09,00:00,Guiföes,Porto II,68,54,İY 34-23
2778,2021-01-09,21:30,AngraBasket,Paço de Arcos Clube,49,71,İY 27-47
2779,2021-01-09,18:00,Sporting Clube de Portugal,Oliveirense,85,78,İY 45-46
2780,2021-01-09,18:00,Sport Lisboa e Benfica,Maia,93,73,İY 36-32
2781,2021-01-09,18:00,Lusitania,CAB Madeira,102,97,İY 49-44
2782,2021-01-09,18:00,Vitoria,Ovarense,71,70,İY 39-32
2783,2021-01-09,20:00,Esgueira,Galitos FC,80,61,İY 37-34
2784,2021-01-09,21:00,Porto,Imortal,70,50,İY 38-27
2785,2021-01-09,21:00,Barreirense,Academica,71,81,İY 41-44
2786,2021-01-09,20:00,Vagos (K),Quinta (K),54,60,İY 29-36
2787,2021-01-09,00:00,Academico (K),Guiföes (K),43,50,İY 19-26
2788,2021-01-09,15:30,Esgueira (K),Benfica (K),47,63,İY 24-28
2789,2021-01-09,17:00,T. Secuiesc (K,Oradea (K),115,25,İY 65-13
2790,2021-01-09,17:00,Rapid (K),Ol. Brasov (K),59,96,İY 24-52
2791,2021-01-09,20:00,Agronomia (K),Targoviște (K),66,77,İY 31-41
2792,2021-01-09,20:00,Sepsi (K),Satu Mare (K),80,69,İY 44-35
2793,2021-01-09,15:00,Spartak M. (K),Syktyvkar (K),72,80,İY 43-48
2794,2021-01-09,11:00,UMMC Yeka. (K),Samara (K),61,83,İY 28-45
2795,2021-01-09,13:00,Shakhty (K),S. SKFU (K),58,65,İY 36-36
2796,2021-01-09,14:00,Neftyanik (K),Kazanochka (K),66,47,İY 40-21
2797,2021-01-09,15:00,Energiya (K),Chevakata (K),58,63,İY 37-34
2798,2021-01-09,17:00,Rostov Don (K),Moskova II (K),59,58,İY 27-33
2799,2021-01-09,18:00,Inter,Handlova,82,74,İY 51-37
2800,2021-01-09,22:00,Spisska,Lucenec,91,87,İY 43-46
2801,2021-01-09,17:00,UMB (K),Spisska (K),67,57,İY 38-29
2802,2021-01-09,18:00,Good Angels(K),Piestanske (K),60,77,İY 31-39
2803,2021-01-09,20:00,Banska (K),Ruzomberok (K),33,77,İY 13-37
2804,2021-01-09,17:00,Kyiv Basket,Odessa (K),101,62,İY 55-32
2805,2021-01-09,17:00,Niko,SC Prometei II,61,48,İY 33-28
2806,2021-01-09,18:00,KDPU,Mariupol,80,63,İY 40-24
2807,2021-01-08,21:00,BC Žalgiris Kaunas,BC Khimki,102,75,İY 39-48
2808,2021-01-08,22:00,Olympiacos BC,FC Bayern München,84,82,İY 44-46
2809,2021-01-08,22:45,Asvel,Anadolu Efes Spor Kulübü,80,102,İY 34-54
2810,2021-01-08,23:00,Real Madrid,Olimpia Milano,76,80,İY 39-39
2811,2021-01-08,19:00,Ankara Anadolu,Gemlik Basketbol Kulübü,65,62,İY 36-32
2812,2021-01-08,14:00,Mersin Üniversitesi Basketbol Kulübü,Fenerbahçe Gelişim Koleji Spor Kulübü,62,60,İY 36-23
2813,2021-01-08,03:30,Brooklyn,Philadelphia,122,109,İY 65-51
2814,2021-01-08,04:00,Memphis,Cleveland,90,94,İY 45-46
2815,2021-01-08,06:00,Denver,Dallas,117,124,İY 52-43
2816,2021-01-08,06:00,LA Lakers,San Antonio,109,118,İY 56-65
2817,2021-01-08,06:00,Portland,Minnesota,135,117,İY 75-56
2818,2021-01-08,21:00,Rasta Vechta,Brose Baskets,90,82,İY 39-36
2819,2021-01-08,00:00,Bulldogs,Blue Devils,93,68,İY 52-28
2820,2021-01-08,01:00,Buffaloes,Ducks,79,72,İY 33-31
2821,2021-01-08,01:00,Hofstra Pride,Northeastern,78,81,İY 46-29
2822,2021-01-08,02:05,S. Hornets,Portland State,,,
2823,2021-01-08,03:00,Long Island University Sharks,Red Flash,78,75,İY 38-39
2824,2021-01-08,03:00,Terriers,Mountaineers,70,55,İY 31-39
2825,2021-01-08,03:00,Wisconsin,I. Hoosiers,80,73,İY 29-24
2826,2021-01-08,03:00,Merrimack Warriors,Pioneers,97,90,İY 36-46
2827,2021-01-08,03:00,Vaqueros,Rattlers,96,67,İY 44-28
2828,2021-01-08,03:00,Maryland,Iowa Hawkeyes,67,89,İY 26-44
2829,2021-01-08,03:00,Toreros,Gaels,,,
2830,2021-01-08,03:00,Eagles,Eagles,57,54,İY 25-28
2831,2021-01-08,03:00,Belmont Bruins,Redhawks,77,66,İY 33-35
2832,2021-01-08,03:00,Cougars,Vaqueros,,,
2833,2021-01-08,03:00,Tritons,CSU Northridge,,,
2834,2021-01-08,03:00,Mustangs,Cincinnati,69,76,İY 37-32
2835,2021-01-08,04:00,Rams,Rebels,74,71,İY 34-35
2836,2021-01-08,04:00,EK Colonels,Gamecocks,69,66,İY 29-28
2837,2021-01-08,04:00,N. Arizona,Idaho State,69,73,İY 30-27
2838,2021-01-08,04:30,Bulldogs,Cougars,86,69,İY 52-29
2839,2021-01-08,04:30,Panthers,Racers,74,68,İY 33-38
2840,2021-01-08,04:30,N. Colorado,M. Bobcats,67,79,İY 37-44
2841,2021-01-08,05:00,Dons,Pilots,88,64,İY 41-43
2842,2021-01-08,05:00,Arizona,Trojans,73,87,İY 34-35
2843,2021-01-08,05:00,Northwestern,Illinois,56,81,İY 43-28
2844,2021-01-08,05:00,Tigers,Skyhawks,74,62,İY 33-30
2845,2021-01-08,05:00,Cardinal,Huskies,91,75,İY 38-21
2846,2021-01-08,05:00,Weber State,W. Eagles,,,
2847,2021-01-08,05:00,Thunderbirds,Vandals,85,80,İY 47-35
2848,2021-01-08,06:00,Aztecs,Wolf Pack,65,60,İY 32-28
2849,2021-01-08,06:00,Golden Bears,Cougars,60,71,İY 28-31
2850,2021-01-08,06:30,Sun Devils,Bruins,75,81,İY 30-28
2851,2021-01-08,20:00,Panthers,IUPUI,94,70,İY 44-38
2852,2021-01-08,20:00,IUPUI,Colonials,,,
2853,2021-01-08,20:00,Panthers,Titans,,,
2854,2021-01-08,03:00,Primorska,FMP Beograd,0,20,
2855,2021-01-08,20:00,Limoges Cercle Saint-Pierre,Le Havre,99,69,İY 64-39
2856,2021-01-08,19:35,Astoria,Polski Torun,98,92,İY 55-43
2857,2021-01-08,21:00,Palencia,Valladolid,72,67,İY 37-34
2858,2021-01-08,21:00,Amics Castello,Girona,82,84,İY 42-43
2859,2021-01-08,22:00,Penas Huesca,Real Canoe NC,63,53,İY 31-28
2860,2021-01-08,20:00,Phoenix,Man Giants,74,84,İY 39-42
2861,2021-01-08,22:00,Lions,Eagles,109,89,İY 59-36
2862,2021-01-08,22:30,Wolves,Glasgow Rocks,83,77,İY 49-35
2863,2021-01-08,10:30,GS Tigers,Jilin Tigers,110,111,İY 55-58
2864,2021-01-08,14:35,Beijing Ducks,QD Eagles,78,75,İY 36-35
2865,2021-01-08,15:00,ZJ Gold Bulls,JS Dragons,129,110,İY 74-60
2866,2021-01-08,01:00,Ferro,Almagro,68,69,İY 34-28
2867,2021-01-08,03:30,Platense,Esgrima,72,78,İY 30-40
2868,2021-01-08,03:30,Boca Juniors,Penarol,76,71,İY 35-29
2869,2021-01-08,02:00,Minas,Paulistano,70,63,İY 38-34
2870,2021-01-08,20:30,Pato Basquete,Caxias,77,92,İY 30-40
2871,2021-01-08,23:30,C Mourao,Cerrado,66,74,İY 32-35
2872,2021-01-08,13:00,Pauian Archiland Basketball Team,Bank of Taiwan,76,58,İY 35-35
2873,2021-01-08,15:00,Taiwan Beer,Luxgen Dinos,70,63,İY 31-33
2874,2021-01-08,10:15,Vostok 65,Uralmash,71,76,İY 33-39
2875,2021-01-08,11:10,BK Irkut,Temp,74,96,İY 46-48
2876,2021-01-08,13:00,Novosibirsk,Ufimets,88,65,İY 36-32
2877,2021-01-08,15:00,Univ Yugra,BK Samara,81,94,İY 42-53
2878,2021-01-08,22:30,Liege,Belfius Mons Hainaut,65,72,İY 33-36
2879,2021-01-08,20:30,Bakken II,Randers,80,97,İY 41-40
2880,2021-01-08,13:00,KT Sonicboom,Jeonju KCC,82,90,İY 39-36
2881,2021-01-08,23:00,Clube União Sportiva,Paço de Arcos Clube,68,70,İY 29-30
2882,2021-01-08,20:00,Bucureşti,U. Craiova,79,78,İY 28-37
2883,2021-01-08,15:00,BK Khimik,BK Kharkivski Sokoli,79,77,İY 46-36
2884,2021-01-08,17:00,Ternopil,Prometei,98,91,İY 46-44
2885,2021-01-07,19:00,FruttiEx Bursa,Büyükçekmece,89,81,İY 42-42
2886,2021-01-07,21:00,KK Crvena Zvezda,Fenerbahçe,71,73,İY 39-38
2887,2021-01-07,22:00,ALBA Berlin,M. Tel Aviv,73,85,İY 28-43
2888,2021-01-07,22:00,Panathinaikos BC Superfoods,BK Zenit Saint Petersburg,77,89,İY 35-47
2889,2021-01-07,23:00,FC Barcelona Lassa Bàsquet,Valencia,89,72,İY 38-33
2890,2021-01-07,23:00,CD Saski Baskonia,PBK CSKA Moskva,95,93,İY 46-45
2891,2021-01-07,18:00,Botaş G. (K),Sakarya Y. (K),,,
2892,2021-01-07,03:00,Indiana,Houston,114,107,İY 62-56
2893,2021-01-07,03:00,Orlando,Cleveland,105,94,İY 51-45
2894,2021-01-07,03:00,Philadelphia,Washington,141,136,İY 82-67
2895,2021-01-07,03:30,Atlanta,Charlotte,94,102,İY 40-59
2896,2021-01-07,03:30,Miami,Boston,105,107,İY 45-53
2897,2021-01-07,03:30,New York,Utah,112,100,İY 44-56
2898,2021-01-07,04:00,Milwaukee,Detroit,130,115,İY 82-56
2899,2021-01-07,04:00,New Orleans,Oklahoma,110,111,İY 59-54
2900,2021-01-07,05:00,Phoenix,Toronto,123,115,İY 58-54
2901,2021-01-07,06:00,Golden State,LA Clippers,101,108,İY 51-52
2902,2021-01-07,06:00,Sacramento,Chicago,128,124,İY 62-59
2903,2021-01-07,00:00,South Florida,Gold Hurricane,51,61,İY 24-26
2904,2021-01-07,00:00,Bonaventure,Saint Joseph's,83,57,İY 32-28
2905,2021-01-07,00:30,Syracuse,Florida State,,,
2906,2021-01-07,00:30,Syracuse,Pittsburgh,60,63,İY 32-18
2907,2021-01-07,02:00,Richmond,Rhode Island,80,73,İY 35-34
2908,2021-01-07,02:00,Colonials,Massachusetts,,,
2909,2021-01-07,02:30,Louisville,Virginia Tech,73,71,İY 36-31
2910,2021-01-07,03:00,Fighting Irish,Georgia Tech,,,
2911,2021-01-07,03:00,Bulldogs,Georgetown,63,55,İY 27-34
2912,2021-01-07,03:00,Volunteers,Razorbacks,79,74,İY 33-40
2913,2021-01-07,03:00,Tigers,Bulldogs,94,92,İY 42-42
2914,2021-01-07,03:00,Mocs,Bulldogs,73,68,İY 34-31
2915,2021-01-07,03:00,George Mason,VCU Rams,61,66,İY 32-31
2916,2021-01-07,03:00,Terriers,Spartans,75,84,İY 43-35
2917,2021-01-07,03:30,Demons,Cardinals,67,75,İY 26-34
2918,2021-01-07,04:00,Bears,Privateers,83,79,İY 38-41
2919,2021-01-07,04:00,H. Cougars,Shockers,70,63,İY 25-31
2920,2021-01-07,04:00,Huskies,Wildcats,63,66,İY 26-38
2921,2021-01-07,04:00,Musketeers,SJ Red Storm,69,61,İY 27-27
2922,2021-01-07,04:00,Colonels,Cardinals,76,69,İY 29-33
2923,2021-01-07,04:00,Lions,Bearkats,52,70,İY 19-37
2924,2021-01-07,04:30,Duke Blue,Boston College,83,82,İY 35-43
2925,2021-01-07,04:30,M. Wolverines,Golden Gophers,82,57,İY 32-26
